LAT;LONG;FULL_NAME_RG
9.016667;-10.433333;Ouassaya
8.783333;-8.416667;Ouariguéridougou
8.133333;-8.2;Ouaoudougou
11.9;-11.8;Ouaoua
8.531389;-10.157778;Ouaou
8.531389;-10.157778;Wau
8.531389;-10.157778;Ouaou Rivière
11.583333;-13.25;Ouantan
11.583333;-13.25;Quantan
11.866667;-12.483333;Ouansan
9.516667;-12.766667;Ouankifondi
9.116667;-10.633333;Ouankadji
8.783333;-8.55;Ouanino
10.9;-14.8;Cameloute
10.9;-14.8;Kameloute
10.9;-14.8;Kamélag
11.633333;-10.533333;Kamboulan
8.666667;-8.466667;Kambonou
12.133333;-13.883333;Kambokou
10.983333;-14.616667;Kambilam
10.983333;-14.616667;Kambelane
10.983333;-14.616667;Kambelame
10.983333;-14.616667;Kabilane
10.983333;-14.616667;Kabilame
10.516667;-13.2;Kambi
9.066667;-10.483333;Kambéréma
9.933333;-12.333333;Donya
9.933333;-12.333333;Donia
7.513333;-9.351667;Donhoueta
7.513333;-9.351667;Dongoita
8.766667;-8.133333;Samodougou
10.416667;-12.183333;Oré Mamou
11.766667;-10.733333;Orémamba
12.35;-13.283333;Oré Korassé
10.85;-11.8;Oré Kolen
11.583333;-11.583333;Oré Kolé
11.316667;-11.866667;Oré Kiléa
11.216667;-12.15;Oré Gali
11.833333;-12.4;Oré Fello
11.766667;-12.35;Oré Fello
10.65;-12.333333;Oré Dioli
11.45;-11.683333;Oré Danté
11.133333;-13.233333;Oonson
11.133333;-13.233333;Donso
10.433333;-10.65;Koba
10.433333;-13.1;Koba
10.1;-12.85;Koba
9.016667;-10.05;Koa
9.016667;-10.016667;Koua, Mont
9.016667;-10.016667;Koa
8.8;-8.666667;Kivoro
9.533333;-12.666667;Kitoumi
9.1;-10.35;Kalakiridou
9.1;-10.35;Karakéridougou
11.383333;-13.5;Kalagata, Bowal
11.383333;-13.5;Kalagota
10.016667;-10.85;Mankata
10.016667;-10.85;Mangata
10.016667;-10.85;Mankala
8.699722;-9.393611;Mankaïmadou
11.533333;-10.45;Maninka Ko
10.116667;-10.666667;Manian
8.533333;-10.45;Mania
10.85;-12.666667;Dokomi, Monts
8.715;-9.651111;Doïzia
11.65;-10.633333;Doi
8.55;-7.95;Dogonadougou
11.05;-10.583333;Dogo Fili
8.433333;-9.366667;Dogofassa
8.740556;-9.617778;Dog
8.516667;-8.833333;Dofagbé
9.016667;-10.583333;Doeye
10.266667;-12.85;Dodo
10.2;-13.95;Doba
10.2;-13.95;Duba
10.2;-13.95;Douba
10.2;-13.95;Boba
7.734167;-9.100556;Djoué
11.833333;-10.8;Niaméra, Bowal
11.833333;-10.75;Niaméra
11.3;-10.483333;Niamayara
10.683333;-10.616667;Niamayara
11.333333;-10.466667;Niamayafara
9.116667;-10.133333;Niamandou
9.316667;-9.75;Niamana
8.53;-10.140278;Niama
12.566667;-13.4;Nialinka
8.5;-9.4;Nialé
12.083333;-10.333333;Faraoto
9.783333;-9.95;Farantoya
8.688889;-9.403889;Diankabaladou
8.916667;-8.133333;Diani
10.866667;-12.266667;Diangolo, Monts de
11.016667;-13.783333;Diandian
10.15;-10.466667;Diana
8.9;-9.916667;Dian
10.9;-12.233333;Diambouria
11.35;-11.816667;Oiambesse Lalia
11.35;-11.816667;Diambessé Lalia
7.766667;-9.1;Diama Ya
9.1;-10.25;Dialonkoro
10.45;-10.116667;Dialaman
11.7;-8.05;Né
8.5;-10.233333;Ndokosso
11.416667;-10.816667;Ndiré, Bowal
7.630833;-9.360278;Bolo Va
9.216667;-10.566667;Bolodji Sando
8.8;-10.166667;Bolobengo
8.733333;-8.533333;Bolo
8.733333;-8.516667;Bolo
8.9425;-9.801667;Bollako
9.15;-10.55;Bolédji
8.659167;-9.488333;Bokourouma
7.668889;-9.259444;Bokoumé
11.066667;-10.016667;Bambadinka
11.116667;-10.85;Bambadalawalandama
11.133333;-10.75;Bambadalahoun
8.55;-9.983333;Lolo
7.783333;-9.066667;Lole
7.8;-8.533333;Lola
9.3;-10.616667;Lokofé
9.3;-10.616667;Loko
8.609444;-9.503056;Lonouma
8.609444;-9.503056;Lohouma
10.983333;-10.666667;Lokoumbo
10.983333;-10.666667;Logoronbo
10.983333;-10.666667;Logorombo
7.914722;-9.273056;Logho
7.914722;-9.273056;Logbo
8.573333;-9.416667;Logbo
8.068889;-9.062778;N’Toffa
8.068889;-9.062778;Loffa
8.068889;-9.062778;Loefa Rivière
8.068889;-9.062778;Toffa Rivière
11.9;-10.766667;Koro, Fello
11.816667;-10.7;Koro
9.033333;-9;Konsankoro
10.2;-9.966667;Kiniako
10.2;-9.966667;Kéniéko
11.35;-11.783333;Kénian
8.716667;-10.316667;Défé
11.566667;-10.4;Débélé
11.066667;-13.25;Bohé
11.133333;-13.25;Boguié
10.516667;-13.55;Bagoro
10.516667;-13.55;Bogoro
11.95;-10.366667;Bogoounlé
11.933333;-10.35;Bogoounlé
12.533333;-13.616667;Sépé
9.1;-10.533333;Séoudo
9.166667;-10.433333;Séouadou
11;-9.8;Senké Kan
9.808889;-13.173611;Senienta
12.05;-10.3;Sénématonbo
8.866667;-8.066667;Sénékoula
8.621111;-9.534167;Sénébou
9.333333;-10.4;Balakonko
9.333333;-10.15;Balankonko
9.333333;-10.15;Balakonko
9.316667;-10.25;Balakodou
11.716667;-11.283333;Balagan
8.8;-8.266667;Baladougou
8.7;-8.466667;Baladougou
8.726111;-9.159444;Baladou Frakra
9.116667;-10.483333;Baladou
8.575556;-10.412222;Baladou
8.55;-10.333333;Baladou
8.016667;-9.333333;Bala
8.6;-10.516667;Koni
8.829167;-10.3925;Kongoté
8.791389;-10.191667;Kongoro Moussa
8.6;-10.066667;Kongo Nani, Mont
9.1;-10.133333;Kongonani
8.633333;-10.416667;Kongoma
9.066667;-10.116667;Kongola
9.05;-10.033333;Kongola
9.033333;-10.133333;Kongola
8.766667;-9.5;Kavélegourou
11.05;-14.716667;Katoukouni
10.666667;-14.483333;Katonguéron
10.666667;-14.483333;Katongourou
10.666667;-14.483333;Katongoro
10.666667;-14.483333;Katonguéro
10.45;-14.433333;Katongoro
10.45;-14.433333;Katougoro
12.483333;-13.616667;Katila Kofouta
12.1;-13.383333;Katiérou
8.183333;-9.483333;Katidié
10.316667;-13.1;Katibalaya
11;-14.75;Cotenque, Ilha
11;-14.75;Katenk
10.016667;-13.933333;Katendé
10.016667;-13.933333;Katandé
10.016667;-13.933333;Catea
10.016667;-13.933333;Catande
10.9;-15.066667;Inxanche, Rio
10.9;-15.066667;Katchek, Rio
10.9;-15.066667;Casset, Rivière
10.9;-15.066667;Cajet, Rio
10.9;-15.066667;Kasset, Rio
10.883333;-15.066667;Katchek
10.883333;-15.066667;Catchek
10.883333;-15.066667;Franceville
10.883333;-15.066667;Kakich
10.5;-14.533333;Kapatchez, Rio
10.5;-14.533333;Katako
8.066667;-8.3;Guékadougou
11.433333;-10.783333;Guéguéré, Fello
8.571944;-10.149167;Guékédou-Lele
8.571944;-10.149167;Guéckédou Lele
8.818611;-10.123056;Gouékédou-Harry
8.818611;-10.123056;Guéckédou Harry
8.6725;-9.461944;Sassama
10.783333;-11.166667;Oursa, Massif de l’
8.465833;-9.076389;Ourovaïé
8.465833;-9.076389;Ourovalé
8.433333;-9.516667;Ourouzié
8.983333;-8.65;Ouroussako
11.2;-10.8;Ourourou
9.166667;-8.266667;Ourououroudougou
7.616667;-9.033333;Ouroumpa Ya
8.716667;-10.316667;Ourouméyé
9.15;-9.45;Ouorokore
9.15;-9.45;Ouorokoro
9.15;-9.45;Ouaro Koro
9.15;-9.45;Ouroukoro
9.333333;-10.2;Ouroukoro
9.016667;-10.266667;Ouroukonko
10.216667;-10.033333;Ourouko
10.216667;-10.033333;Ourouka
10.216667;-10.033333;Ouoroko
10.216667;-10.033333;Ouroko
9.283333;-10.033333;Ouroufaye
11.583333;-10.266667;Gonasiko
7.325;-8.980556;Gon
9.733333;-12.8;Goumbokori
9.733333;-12.8;Gombokori
8.383333;-10.5;Gomandou
7.816667;-9.266667;Golotola
11.766667;-10.4;Golé Boubé
11.766667;-10.4;Golé Boubé
11.733333;-10.383333;Golé Boubé
11.733333;-10.916667;Gokitiré, Bowal
9.233333;-8.933333;Going, Chaîne de
8.6;-9.983333;Goikouma
8.665278;-9.532222;Saouradou
10.333333;-13.566667;Saoundou
9.016667;-10.45;Saoulé
8.5975;-9.918889;Kokossou
12.116667;-10.316667;Kokorobani
12.266667;-9.3;Kokoro
9;-9.916667;Kokali
10.116667;-11.4;Koka
8.85;-10.116667;Koïndou
11.216667;-11.816667;Koïn
9.8;-9.883333;Koimba
7.211111;-9.0975;Kohoui
8.833333;-8.35;Soridougou
10.683333;-12.183333;Soridiavoya
11.516667;-10.95;Sori Bafinguia
11.016667;-10.5;Soria
11.583333;-10.916667;Dioudé Balaya
11.25;-10.583333;Kambasiga
11.233333;-10.55;Kambasiga
11.15;-10.15;Kambarégna
11.85;-12.733333;Kambara
11.6;-10.85;Kamban
10.033333;-11.266667;Kambambou
9.2;-10.583333;Fourboïa
9.2;-10.583333;Fourougbouya Comando
9.466667;-10.783333;Fouroubouria
9.466667;-10.783333;Fourboria
9.3;-10.466667;Fouroubéro
8.85;-8.85;Sondougou
9.133333;-9.35;Sonbora
9.033333;-9.566667;Soumbaia
9.033333;-9.566667;Sonbaya
9.033333;-9.566667;Sombaya
10.9;-10.85;Sonbatinia
10.9;-10.85;Sambalénia
7.35;-8.9;Son
10.75;-10.633333;Somokoro
9.133333;-10.383333;Sandédou
9.233333;-10.3;Sandaïa
9.233333;-10.3;Sandaya
9.333333;-10.55;Sandankoro
9.133333;-10.583333;Sandankoro
11.016667;-9.816667;Sandanko
8.716667;-10.433333;Sanboey
9.266667;-10.433333;Sanaya
9.133333;-13.1;Sanaya
9.133333;-13.1;Samaya
8.45;-8.7;Sogoubéni
11.016667;-13;Sogoréa
8.583333;-8.4;Sogbésoridougou
8.95;-8.25;Sogbassédougou
8.4;-8.716667;Sogbadougou
9.666667;-13.555833;Sofoniya
9.666667;-13.555833;Sonton
9.666667;-13.555833;Sonfonïa
9.666667;-13.555833;Sonfon
9.666667;-13.555833;Sofoniya, Gare de
9.666667;-13.555833;Sonson
11.416667;-10.616667;Dioli, Fello
11.95;-10.933333;Dioli
7.487778;-9.208056;Diohoueta
7.487778;-9.208056;Diohouéta
11.566667;-10.783333;Diohéré
11.983333;-10.566667;Diogoya
10.716667;-11.566667;Diogore
10.716667;-11.566667;Dingoure
10.716667;-11.566667;Diogouré
9.033333;-10.366667;Diogboma
8.981944;-9.105556;Boula Kouninka
11.416667;-11.233333;Boula
8.816667;-8.95;Boula
8.709167;-9.206389;Boula
8.763611;-9.92;Boukoussou
8.763611;-9.92;Bokossou
11.183333;-10.633333;Boukandé
11.933333;-13.666667;Kalloli
9.316667;-10.383333;Fouala
8.983333;-8.333333;Foukala
8.983333;-8.333333;Fouala
8.266667;-8.9;Foua
9.416667;-9.9;Foua
9.506389;-13.803889;Fotoba
9.716667;-13.15;Fossikhouré
9.716667;-13.15;Fossokoure
9.716667;-13.15;Fossikouré
11.766667;-10.7;Fossaré
9.15;-10.566667;Foron
9.15;-8.133333;Foromaro
8.85;-8.483333;Foromalo
9.2;-10.383333;Forodou
9.133333;-10.666667;Foroconia
9.133333;-10.666667;Fourkonia
9.133333;-10.6;Foria Kondoléa
12;-10.966667;Basanto
8.55;-8.433333;Sougbéssédougou
8.4;-8.666667;Sougbadougou
8.65;-9.966667;Soudoumain
11.9;-10.333333;Soubaraya
10.233333;-14.4;Soubané
10.233333;-14.4;Sobaneh
10.233333;-14.4;Sobane
10.233333;-14.4;Sobané-Tafori
8.8;-8.183333;Soubakouroudougou
8.633333;-8.483333;Soubadougou
8.8325;-9.551944;Souamaï
9.116667;-10.566667;Soua
11.75;-11.466667;Sossili
9.416667;-10.416667;Sossékonko
8.533333;-8.716667;Manankoro
8.616667;-8.616667;Manakoro
8.966667;-8.766667;Manadara
8.516667;-8.733333;Kounina
8.6;-7.7;Kounimba, Mont
9.15;-9.216667;Kounédou
8.65;-7.683333;Koundyan
8.841111;-10.430833;Farandala
8.816667;-10.516667;Farandala
9.083333;-10.5;Farancouma
10;-10.833333;Faranah Region
10;-10.833333;Faranah, Région Administrative de
10;-10.833333;Faranah, Préfecture de
11.55;-10.616667;Pétéla
11.466667;-10.716667;Pétéla
11.583333;-10.566667;Pété Hammé
11.516667;-12.8;Pétédié
9.066667;-10.483333;Pépoli
8.466667;-10.616667;Péoaou
8.4;-10.583333;Péoaou
7.666667;-9.183333;Pénédiou
7.733333;-9.15;Péna Yallo
11.3;-10.833333;Pelloye Niabi
11.65;-10.4;Pelloum Paté
11.266667;-10.866667;Pellou
11.433333;-10.433333;Pelloi
11.383333;-10.966667;Pello
11.866667;-10.55;Péllé Kidi
11.066667;-11.75;N’Diré, Booual
11.066667;-11.75;Ndiré, Bowal
11.05;-11.733333;Ndiré
11.85;-10.383333;Ndiarendi
8.505;-9.696667;N’Déréou
8.505;-9.696667;Ndéléou
12.083333;-10.816667;Ndantari
8.483056;-9.239444;Nbaloma
8.483333;-9.266667;Nbalassou
9.1;-10.116667;Naye
9.1;-10.116667;Nay
9.1;-10.116667;Naï
11.616667;-13.066667;Nata
8.488056;-9.02;Naouinsou
10.666667;-9.683333;Nantanba, Lac
11.333333;-10.133333;Nantali Douma
11.333333;-10.133333;Nantali
8.1;-8.1;Guéoué
7.65;-9.35;Guéni Ya
9.380278;-13.318333;Guémétaye
9.380278;-13.318333;Guèmètay
8.483333;-8.6;Fandougou
8.133333;-8.233333;Fandougou
8.633333;-10.233333;Fandou
8.6;-10.366667;Fandou
9.519722;-13.2325;Fandié
9.2425;-13.128889;Fandi
9.2425;-13.128889;Fandié
11.883333;-10.65;Fandanda, Pelloum
10.4;-14.483333;Dentéma
8.862222;-10.235556;Dènèkénédou
8.586667;-10.383056;Dénekendou
12.35;-13.316667;Dendoula
9.1;-10.083333;Dendaladou
9.3;-10.016667;Dendadou
9.25;-10.183333;Dendadou
7.55;-9.233333;Denda
10.233333;-10.416667;Oussouya
10.233333;-10.416667;Oussonya
8.902222;-9.700833;Oussoukonko
11.016667;-9.966667;Bogo Oulé
8.646667;-9.710556;Bogbozou
7.366667;-8.983333;Bogbouo
7.716667;-9.133333;Bogbokolié
8.835;-9.618889;Bofozou
8.835;-9.618889;Bofouzou
8.866667;-8.983333;Bofodougou
10.333333;-14.166667;Boffa, Région Administrative de
10.333333;-14.166667;Boffa, Préfecture de
8.433333;-10.566667;Libondou
8.533333;-9.133333;Libié
10.883333;-12.55;Ley Tangan
11.216667;-10.816667;Ley Bowal
11.6;-10.4;Ley Bouka
10.116667;-10;Leya
11.433333;-10.716667;Le Séré
8.680833;-10.017222;Léoua
8.656667;-10.168611;Léoua
8.35;-10.6;Kongokoima
8.95;-10.066667;Kongodou
8.883333;-10.216667;Kongodou
8.45;-8.833333;Kongo
9.016667;-8.216667;Konella
8.756667;-9.466389;Konéla
11.016667;-11.966667;Dankolo
9.757778;-13.170833;Dankaran
12.233333;-13.066667;Danini
7.295278;-9.160278;Daniné
12.25;-13.033333;Danguiri
7.7;-9.05;Danguilé
8.542222;-10.371667;Dangdou
8.8;-9.5;Segbemaï
8.793611;-9.861944;Segbelazou
8.6675;-10.238056;Segbédou
9.066667;-9.633333;Segbé
8.483333;-9.616667;Segba
11.133333;-12.066667;Séfouré
11.166667;-10.233333;Bimbikoudé
8.883333;-9.833333;Bimberé
7.383333;-9.133333;Bilio Ya
8.808889;-10.197778;Bagbé
8.75;-8.85;Bagbadougou
10.716667;-11.666667;Bagata
11.216667;-10.8;Bafilaté
9.016667;-10.466667;Bafété
9.016667;-10.466667;Bafélé
12.266667;-13.033333;Bafélo
9.116667;-10.5;Landé
9.483333;-10.8;Lancérédou
9.483333;-10.8;Lancerdou
9.483333;-10.8;Lansérédougou
8.8;-10.366667;Komotio
8.566667;-7.733333;Komorodougou
8.35;-8.533333;Komodougou
10.65;-11.433333;Komigneugneu
10.133333;-11.033333;Komboya
10.133333;-11.033333;Kombaïa
11.733333;-10.35;Karé, Pelloum
11.633333;-10.833333;Kare, Pelloum
11.816667;-10.55;Karé, Fello
9.116667;-13.2;Karonkone
9.116667;-13.2;Karankoné
10.933333;-10.083333;Karankama
10.933333;-10.083333;Karankaman
11.266667;-10.75;Karamokodala
9.383333;-8.383333;Karala
9.466667;-10.233333;Karakolé
9.583333;-10.416667;Karako
9.016667;-10.183333;Karadou
10.716667;-11.066667;Saorou
9.15;-10.55;Santa
9.15;-10.55;Santo
11.033333;-10.55;Santiguia
11.05;-10.433333;Santarella
10.633333;-10.8;Santara
11.05;-10.416667;Santankoro
9.6;-13.05;Sansanyi
9.6;-13.05;Sansandji
11.1;-10.416667;Sansan Koura
10.466667;-12.483333;Sansanghi
10.466667;-12.483333;Sansandhi
8.8;-9.966667;Ouolon
8.766667;-8.366667;Alifadougou
10.633333;-15.366667;Alcatraz, Île de
10.633333;-15.366667;Alcatraz, Rocher
10.633333;-15.366667;Goëland, Île du
10.6;-15.416667;Alcatraz, Récifs
9.55;-10.1;Albadéria
11.633333;-10.75;Alana
11.466667;-10.783333;Akoundétiandi
7.6;-9.366667;Ahi Ya
7.883333;-9.433333;Ahie
12.566667;-13.133333;Agunk
8.716667;-9.783333;Agbalazou
12.6;-13.116667;Adjinn
8.666667;-8.316667;Adjidougou
11.216667;-10.5;Adalamdjaki
11.583333;-11.583333;Kolé Tangali
8.916667;-13.133333;Kolenté
8.916667;-13.133333;Great Scaries
8.916667;-13.133333;Grand Scarcies Rivière
8.916667;-13.133333;Grande Scarsies
8.916667;-13.133333;Kolenté Grande Scarcie
8.916667;-13.133333;Great Scarcies
8.916667;-13.133333;Kolentang River
8.916667;-13.133333;Great Skarcies River
8.916667;-13.133333;Grande Scarcie Fleuve
8.266667;-8.283333;Diou
10.316667;-9.783333;Dionsan, Mont
11.4;-10.083333;Dionko
10.716667;-9.966667;Dionko
10.2;-8.65;Dion
10.2;-8.65;Diogon Rivière
9;-8.883333;Diomandougou
8.459167;-9.586944;Diomandu
8.459167;-9.586944;Diomandou
11.45;-10.783333;Dioma
12.05;-13.683333;Diolol Tingui
11.983333;-10.5;Baniré
11.65;-10.483333;Baniré
11.316667;-14.65;Baniré
8.65;-8.333333;Banindougou
11.35;-10.333333;Banié Bila Konké
11.35;-10.366667;Bagné
11.35;-10.366667;Banié
10.366667;-11.816667;Banhorréa
10.366667;-11.816667;Banhore
9.1;-10.45;Sofidou
9.2;-10.2;Sofayi
12.466667;-13.633333;Sofa
8.55;-9.766667;Sodia
8.55;-9.766667;Sodia River
11.433333;-10.3;Soboundou
11.433333;-10.3;Soboundou
10.5;-11.883333;Sobéïa
10.066667;-11.033333;Samadougou
12.166667;-13.5;Tchoum Tchoum
12.166667;-13.5;Kabatandji
8.4475;-9.609444;Kabaro
10.416667;-12.566667;Kalofangi
10.416667;-12.566667;Kabaraka
8.967778;-9.180278;Kabaladou
11.966667;-10.45;Kabala, Fello
10.916667;-10.833333;Kabakouré
8.666667;-8.7;Kabakoro
8.45;-8.25;Kabako
11.033333;-14.833333;Kabako
11.033333;-14.833333;Kabake
9.333333;-8.583333;Kabadougou
8.6;-8.116667;Filandougou
9.2;-10.183333;Filakoro
9.9;-12.066667;Figui
8.633333;-8;Fiéfé
7.416667;-9.251111;Dihaye
9.833333;-10.35;Barsan
9.510556;-13.794444;Barrette, Pointe
9.416667;-10.533333;Baroua
11.366667;-10.683333;Barkéré
10.866667;-13.216667;Barkéré
11.1;-12.183333;Baribori
12.45;-13.05;Baria
11.883333;-10.25;Bargua Kourou
9.266667;-10.133333;Barendou
10.683333;-11.083333;Baréa
8.8;-8.4;Nouguédougou
9.233333;-10.466667;Nougoundou
8.366667;-10.583333;Koïndou
8.366667;-10.583333;Koundou To
8.366667;-10.583333;Koundou
9.6;-13.05;Koundoula
9.15;-10.083333;Koundoukoye
9.133333;-10.416667;Koundoukonko
9.1;-10.433333;Koundoubingou
11.783333;-11.366667;Koundoua, Fello
8.638056;-10.444722;Koundou
11.966667;-10.5;Fokoumba
8.528889;-9.473611;Fokodoumandou
10.866667;-12.116667;Fogoumba
8.066667;-8.1;Fogodougou
11.05;-10.916667;Fogo
11.266667;-11.9;Fogo
11.066667;-10.916667;Fogo
9.066667;-10.5;Fofouéye
11.133333;-10.616667;Foforo
10.016667;-12.516667;Fofo
8.717778;-10.444167;Foédou
8.570278;-10.248611;Foédou
8.666667;-8.3;Djimédougou
9.15;-10.55;Djigbé
9.016667;-10.45;Djigbé
11.866667;-11;Kémara
11.116667;-10.566667;Kélou Kélou Foula
11.083333;-10.5;Kélou Kélou
8.933333;-9.85;Kelodou
9.133333;-10.683333;Kélémadou
8.3;-10.7;Kéléma
8.75;-10.383333;Kélebingo
8.983333;-9.85;Kélangoma
8.783333;-7.85;Kékouo
8.925;-10.165278;Keikadou
12.05;-10.266667;Kégaya
8.65;-8.016667;Kédiandougou
11.116667;-13.516667;Guèmè
8.716667;-9.983333;Guémalo
8.716667;-9.983333;Guérnalo
11.3;-10.616667;Guélou
11.283333;-10.616667;Guélou
11.083333;-9.816667;Guéliloubara
11.05;-10.583333;Guélila
9.066667;-10;Guélan
8.75;-10.3;Guékédou
11.3;-10.7;Faraba
11.633333;-11;Faraba
8.502778;-9.461944;Sésséméya
9.283333;-10.533333;Sérouafé
9.166667;-10.533333;Farna
9.166667;-10.533333;Seroua
8.783333;-9.8;Sérissou
9.733333;-9.9;Sérisséla
8.687222;-9.655278;Sérinka
9.583333;-10.433333;Sérindé
9.583333;-10.433333;Serounde Rivière
8.604444;-9.768611;Seriga
9.15;-10.316667;Sériendou
8.334722;-10.054722;Seligbah
8.334722;-10.054722;Sèllig Bah
8.334722;-10.054722;Seriba River
8.334722;-10.054722;Sériba
8.334722;-10.054722;Serbia River
8.334722;-10.054722;Sèllibah
8.7675;-10.458889;Pambay
9.125556;-13.199722;Palatougui
9.125556;-13.199722;Palatoukou
10.866667;-12.433333;Palaga
12.516667;-13.6;Pakaye
8.516667;-9.716667;Ouizia
8.516667;-9.716667;Quizia
8.516667;-9.716667;Baïsia
8.516667;-9.716667;Baïsia
8.149444;-9.197778;Baïé
8.483333;-9.65;Baïdia
8.483333;-9.65;Baïdia
9.3;-8.8;Oussoudougou
12.65;-13.333333;Ousson
8.716667;-9.8;Oussalazou
9.483333;-8.833333;Nabaladougou
11.533333;-10.966667;Nabala
12.516667;-13.116667;Mpakolo
9.45;-8.166667;Moymadou
9.45;-8.166667;Moimadou
11;-12.5;Moyenne-Guinée
11;-12.5;Middle Guinea
9.15;-10.333333;Mouy
11.583333;-10.8;Karifa
10.883333;-13.066667;Goulgoul, Montagne de
11.316667;-10.75;Goukou
9.216667;-9.316667;Gouinko
8.583333;-8.366667;Faférédougou
8.783333;-8.416667;Fafarandougou
9.016667;-10.2;Faëndou
8.866667;-10.2;Faendou
8.7825;-10.262222;Faëndou
8.35;-10.583333;Faendou
11.533333;-10.55;Fadougou
11.766667;-10.6;Fadougou
11.033333;-10.6;Fadougou
10.833333;-9.716667;Fadougou
12.583333;-13.116667;Ourak
8.566667;-10.133333;Ouoya
8.3;-9.45;Ouota
11.8;-10.65;Ouossonkoro
8.85;-10.083333;Ouossé
9.05;-10.1;Ouorodou
11.416667;-10.983333;Ouoro
11.566667;-10.75;Ouonsonsaré
10.15;-14.266667;Dangaran
10.15;-14.266667;Dangara
11.166667;-14.85;Dandoula
10.666667;-14.083333;Dandou
8.700556;-10.034722;Dandou
10.316667;-11.65;Sintinko
10.316667;-11.65;Bintinko
9.986944;-13.905833;Bintia
9.986944;-13.905833;Bentia
9.986944;-13.905833;Katep
10.433333;-14.483333;Monchon
10.433333;-14.483333;Monehon
10.433333;-14.483333;Menchaun
11.216667;-12.066667;Monbéya
12.533333;-13.133333;Momone
9.233333;-10.35;Molokoyi
9.3;-12.916667;Mola
9.316667;-12.916667;Mola
9.083333;-9.866667;Mohékodou
8.656667;-9.875;Lébéléga
8.656667;-9.875;Lébélégo
7.933333;-9.433333;Lazolé
10.05;-11;Laya
9.216667;-10.283333;Kombora
11.366667;-10.683333;Dalengo, Fello
11.066667;-11.2;Dalato
11.483333;-13.666667;Dalao
10.966667;-12.683333;Dalao
11.233333;-10.766667;Dalambou
11.25;-10.75;Dalamado
9.461389;-13.225833;Béréyiré
9.461389;-13.225833;Béreïré
10.466667;-11.65;Bérével
9.216667;-10.166667;Bérendou
11.133333;-14.783333;Béré Koye
10.533333;-11.866667;Béréko
8.266667;-9.35;Béréguizi
7.75;-9.316667;Béou
9.183333;-13.233333;Benty, Mouillage de
9.183333;-13.233333;Benti, Mouillage de
9.166667;-7.866667;Kwéfaga
8.7;-9.883333;Kirima
8.7;-9.883333;Krima
8.7;-9.883333;Kirimi
8.566667;-9.966667;Krima
8.6525;-9.888611;Krèkrémaï
8.875833;-9.624722;Kréa
8.544722;-9.855556;Krapotazou
7.853611;-9.401944;Kpaou
8.716667;-8.383333;Koyola
8.416667;-8.233333;Koyamorodougou
9.283333;-9;Koyamoridougou
8.933333;-9.05;Koya
7.716667;-9.283333;Ko Ya
8.793056;-9.744722;Kouzezou
8.433333;-8.666667;Kouyonou Iédougou
10.1;-12.616667;Kolenté
10.1;-12.616667;Yogoronia
10.1;-12.616667;Yogorania
10.1;-12.616667;La Kolenté
11.116667;-10.616667;Kolenko
