LAT;LONG;FULL_NAME_ND_RO;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1;-15.483333;Bayamba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.133333;-15.45;Sare Damou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.133333;-15.45;Manoto;;;;;;;;;;;;;;;;;;;;;;;;;;
13.216667;-15.55;Sare Pate Dialo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.216667;-15.55;Sare Dimba Kouba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.216667;-15.533333;Sare Sidi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.2;-15.516667;Sare Hamet;;;;;;;;;;;;;;;;;;;;;;;;;;
13.216667;-15.516667;Modika;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15;-15.45;Sare Baili;;;;;;;;;;;;;;;;;;;;;;;;;;
13.233333;-15.65;Boufara Gor;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.65;Kaboe;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.65;Kaboel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.633333;Koboel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.616667;Niafougne;;;;;;;;;;;;;;;;;;;;;;;;;;
13.266667;-15.65;Diamalatiel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.6;Kolikounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966667;-15.6;Ndianiene Babori;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966667;-15.583333;Keur Baka;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-15.55;Mbollop;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-15.516667;Diatafaka;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-15.516667;Diatafara;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966667;-15.55;Ker Siavali;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966667;-15.55;Keur Saveli;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966667;-15.533333;Ndiabo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.516667;Katiaouane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-15.5;Ndianiene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-15.483333;Moui;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-15.45;Ndiaye Kounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-15.45;Taiba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.45;Katakel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.45;Katakiel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-15.616667;Keur Demba Tintin;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.65;Diokoul;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.616667;Koumpal;;;;;;;;;;;;;;;;;;;;;;;;;;
13.85;-15.616667;Keur Ndongo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-15.633333;Sine;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-15.616667;Nema;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.633333;Sintiou Vanar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.633333;Sinthiou Vanar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.633333;Sinntiou Vanar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.616667;Ouanar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.616667;Vanar;;;;;;;;;;;;;;;;;;;;;;;;;;
13.9;-15.6;Keur Mademba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-15.666667;Keur Ibra Sako;;;;;;;;;;;;;;;;;;;;;;;;;;
13.95;-15.666667;Keur Makar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-15.783333;Goria;;;;;;;;;;;;;;;;;;;;;;;;;;
12.527862;-11.84781;Keravane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.527862;-11.84781;Bougnanta Kerewane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.557541;-11.873943;Dati;;;;;;;;;;;;;;;;;;;;;;;;;;
12.566148;-11.885214;Fadekounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.566148;-11.885214;Fodekounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.566148;-11.885214;Fode-Counda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.612357;-11.851299;Totia;;;;;;;;;;;;;;;;;;;;;;;;;;
12.592992;-11.814311;Dikouna;;;;;;;;;;;;;;;;;;;;;;;;;;
12.616667;-11.816667;Balori;;;;;;;;;;;;;;;;;;;;;;;;;;
12.662052;-11.988946;Diguia;;;;;;;;;;;;;;;;;;;;;;;;;;
12.662052;-11.988946;Digula;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7532;-12.0145;Badiarinnkoto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7532;-12.0145;Badiarinkoto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.757479;-11.922497;Saboussire;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7;-11.866667;Sanboulatounboun;;;;;;;;;;;;;;;;;;;;;;;;;;
12.733333;-11.9;Kerevane;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7;-11.833333;Dibia;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7972;-12.2409;Kabatekinnda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7972;-12.2409;Kabatekenda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8129;-12.2513;Barandoufari;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8129;-12.2513;Baandofari;;;;;;;;;;;;;;;;;;;;;;;;;;
13.127355;-12.241579;Bale;;;;;;;;;;;;;;;;;;;;;;;;;;
13.151157;-12.248217;Ouassa;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7707;-12.2349;Bantakokouta;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8846;-12.1776;Kanoumering;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8846;-12.1776;Kanemere;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8159;-12.068;Diakhaba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8159;-12.068;Diakaba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.833333;-13;Mongole;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8426;-12.9891;Wounkou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8;-12.966667;Bahare;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7982;-12.9593;Soutou Ba To;;;;;;;;;;;;;;;;;;;;;;;;;;
12.835;-12.9805;Niakassi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8414;-12.9874;Gue de Pinassi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.783333;-12.9;Bahare;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7853;-12.8971;Gue de Bangare;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7853;-12.8971;Bangare;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8;-12.883333;Poko;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8256;-12.9074;Bangare;;;;;;;;;;;;;;;;;;;;;;;;;;
12.866667;-12.95;Kolda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8008;-12.8767;Boulou Nding Hoto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7915;-12.8514;Ban Faro;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8249;-12.8748;Mpokow;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8387;-12.8703;Fata Sonkola;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8398;-12.8711;Yaya To;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8384;-12.8438;Moussa Ya;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8663;-12.8147;Toumbou Hoto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8656;-12.8131;Assirik;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7785;-12.7683;Hore Bowal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.333333;-15.116667;Ker-Ndiobene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.333333;-15.116667;Keur Ndiobene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.333333;-15.116667;Kourou Diobene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.283333;-15.066667;Kourou Galo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.383333;-15.066667;Taif;;;;;;;;;;;;;;;;;;;;;;;;;;
14.433333;-15.15;Boguel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.283333;-14.983333;Taba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-14.95;Thiep;;;;;;;;;;;;;;;;;;;;;;;;;;
14.283333;-14.933333;Guente Pate;;;;;;;;;;;;;;;;;;;;;;;;;;
14.333333;-14.916667;Medina Sambene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.35;-14.983333;Mbetet;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-14.9;Tioyene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-14.9;Tioyen;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-14.9;Thioyene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.3;-14.9;Thioyen;;;;;;;;;;;;;;;;;;;;;;;;;;
14.283333;-14.816667;Touba Tiarene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.366667;-14.866667;Medina Ndiayene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.4;-14.866667;Ouer Kerra;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-14.883333;Missira Tioyene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-14.883333;Darou Ndassine;;;;;;;;;;;;;;;;;;;;;;;;;;
14.383333;-14.85;Dioulmake Diabel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.433333;-14.983333;Loumbol;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-14.8;Koungueul;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-14.8;Koungheul;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-14.783333;Darou Tieguene;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-14.766667;Darou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-14.716667;Ndoun;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-14.75;Touba Ngouye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.583333;Sare Alkali;;;;;;;;;;;;;;;;;;;;;;;;;;
13.283333;-15.583333;Sare Demba Tana;;;;;;;;;;;;;;;;;;;;;;;;;;
13.283333;-15.583333;Sare Ndiaga;;;;;;;;;;;;;;;;;;;;;;;;;;
13.283333;-15.566667;Hamdalaye I;;;;;;;;;;;;;;;;;;;;;;;;;;
13.316667;-15.633333;Djamakouta;;;;;;;;;;;;;;;;;;;;;;;;;;
13.316667;-15.633333;Diamakouta;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-15.633333;Ndiamakouta;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-15.583333;Sare Moussa;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-15.583333;Dioumboutou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.316667;-15.566667;Sare Fonkoye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.233333;-15.55;Boussankili;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.533333;Takon;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.533333;Takon II;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.533333;Baneba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.25;-15.5;Tankon;;;;;;;;;;;;;;;;;;;;;;;;;;
13.233333;-15.45;Tievel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.283333;-15.5;Digante;;;;;;;;;;;;;;;;;;;;;;;;;;
13.283333;-15.483333;Boussankili Ba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.283333;-15.466667;Sare Samba Kountere;;;;;;;;;;;;;;;;;;;;;;;;;;
13.3;-15.55;Irassoli;;;;;;;;;;;;;;;;;;;;;;;;;;
13.3;-15.483333;Dongoro;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-15.5;Li Kounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-15.483333;Bambadala;;;;;;;;;;;;;;;;;;;;;;;;;;
13.3;-15.466667;Badiandoum;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-15.45;Kohel;;;;;;;;;;;;;;;;;;;;;;;;;;
13.333333;-15.45;Mounkoutala;;;;;;;;;;;;;;;;;;;;;;;;;;
13.133333;-15.4;Sare Pate Bayelo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-15.8;Danhani;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-15.8;Dangane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.1;-15.766667;Diamal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-15.783333;Foret de Birkelane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-15.783333;Foret Classee de Birkelane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-15.75;Birkelane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.133333;-15.75;Gangui Birkelane;;;;;;;;;;;;;;;;;;;;;;;;;;
14.15;-15.75;Ganki;;;;;;;;;;;;;;;;;;;;;;;;;;
14.166667;-15.75;Darou Salam;;;;;;;;;;;;;;;;;;;;;;;;;;
14.183333;-15.733333;Keur Magaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.2;-15.733333;Dioundia;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-15.733333;Bayandour;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-15.75;Dimbere;;;;;;;;;;;;;;;;;;;;;;;;;;
13.983333;-15.75;Siet Aoua;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-15.733333;Keur Abdou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-15.75;Segre Sekko;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-15.75;Segre Seko;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-15.75;Segre Secco;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-15.733333;Keur Saidou;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-15.733333;Keur Goumbo Gueye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.266667;-15.75;N'Diacke;;;;;;;;;;;;;;;;;;;;;;;;;;
14.266667;-15.75;Diake;;;;;;;;;;;;;;;;;;;;;;;;;;
14.25;-15.733333;Datiele;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-15.766667;Davene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-15.75;Teudeu Biti;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-15.733333;Bossedji Bara;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-15.733333;Goui Leum;;;;;;;;;;;;;;;;;;;;;;;;;;
14.316667;-15.733333;Gouy Lem;;;;;;;;;;;;;;;;;;;;;;;;;;
14.35;-15.766667;Yougoure Diolofene;;;;;;;;;;;;;;;;;;;;;;;;;;
13.005594;-12.200153;Miko;;;;;;;;;;;;;;;;;;;;;;;;;;
12.9981;-12.1646;Makanako;;;;;;;;;;;;;;;;;;;;;;;;;;
13.057323;-12.120959;Makana;;;;;;;;;;;;;;;;;;;;;;;;;;
13.057323;-12.120959;Makama;;;;;;;;;;;;;;;;;;;;;;;;;;
13.051791;-12.113913;Goloma;;;;;;;;;;;;;;;;;;;;;;;;;;
12.770994;-11.977519;Koumoutourou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.770994;-11.977519;Koumboutourou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.778231;-11.975265;Dinoba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8235;-12.0241;Merekoure;;;;;;;;;;;;;;;;;;;;;;;;;;
12.784045;-11.964587;Fafou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.86;-12.0239;Bounsankoba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.86;-12.0239;Bounsankhoba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.883333;-12.016667;Niandassara;;;;;;;;;;;;;;;;;;;;;;;;;;
12.800867;-11.917194;Wandoulou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.801058;-11.867201;Dioulafoundou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.816635;-11.912855;Madina Dantila;;;;;;;;;;;;;;;;;;;;;;;;;;
12.816635;-11.912855;Madina Dantilia;;;;;;;;;;;;;;;;;;;;;;;;;;
12.816635;-11.912855;Medina;;;;;;;;;;;;;;;;;;;;;;;;;;
12.816635;-11.912855;Medina-Dentilia;;;;;;;;;;;;;;;;;;;;;;;;;;
12.823841;-11.876499;Bembou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.823841;-11.876499;Binbou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.823841;-11.876499;Bembo;;;;;;;;;;;;;;;;;;;;;;;;;;
12.881907;-11.901079;Sakhofara;;;;;;;;;;;;;;;;;;;;;;;;;;
12.883333;-11.833333;Kakanba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.952649;-11.932767;Sakhodofi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.027942;-11.96761;Mandankholi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8131;-12.7021;Koundan Ba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8371;-12.6899;Nete Boulou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8831;-12.7505;Hassirik;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8831;-12.7505;Mount Asserick;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8831;-12.7505;Assirik;;;;;;;;;;;;;;;;;;;;;;;;;;
12.8831;-12.7505;Monts Assirick;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5367;-12.8371;Edine;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5367;-12.8371;Edinn;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5399;-12.7965;Bakaouka;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5133;-12.7278;Kewoye;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5133;-12.7278;Kewe;;;;;;;;;;;;;;;;;;;;;;;;;;
12.5265;-12.7356;Tiankounoume;;;;;;;;;;;;;;;;;;;;;;;;;;
12.9378;-12.8335;Diamvel;;;;;;;;;;;;;;;;;;;;;;;;;;
12.9787;-12.8556;Mansa Fara;;;;;;;;;;;;;;;;;;;;;;;;;;
12.9614;-12.7842;Loumako Ba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.9626;-12.7832;Loumako Ndi;;;;;;;;;;;;;;;;;;;;;;;;;;
12.973;-12.7496;Ban Woyo To;;;;;;;;;;;;;;;;;;;;;;;;;;
12.943;-12.7039;Assokh;;;;;;;;;;;;;;;;;;;;;;;;;;
12.943;-12.7039;Azogue;;;;;;;;;;;;;;;;;;;;;;;;;;
13;-13.083333;Ngourounda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.007688;-12.914594;Reserve de chasse du Niokolo Coba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.007688;-12.914594;Parc National du Niokolo-Koba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.007688;-12.914594;Niodolo-Koba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.007688;-12.914594;Parc-reserve du Niokolo-Kola;;;;;;;;;;;;;;;;;;;;;;;;;;
13.007688;-12.914594;Parc national de Niokolo;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15482;-12.41518;Yndeboula;;;;;;;;;;;;;;;;;;;;;;;;;;
13.15482;-12.41518;Indeboula;;;;;;;;;;;;;;;;;;;;;;;;;;
13.173849;-12.397153;Farako;;;;;;;;;;;;;;;;;;;;;;;;;;
13.215256;-12.358895;Kelele;;;;;;;;;;;;;;;;;;;;;;;;;;
14.016667;-14.733333;Taba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.033333;-14.75;Keur Ngaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.05;-14.733333;Koundo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.066667;-14.716667;Sibi Norho;;;;;;;;;;;;;;;;;;;;;;;;;;
14.066667;-14.716667;Sibi Nokho;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-14.75;Touba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.116667;-14.733333;Keur Galo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.166667;-14.75;Darou Dem Lene;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-14.733333;Lour-Escale;;;;;;;;;;;;;;;;;;;;;;;;;;
14.216667;-14.733333;Lour;;;;;;;;;;;;;;;;;;;;;;;;;;
14.2;-14.716667;Koura Tioberi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.266667;-14.733333;Yati Rhaye;;;;;;;;;;;;;;;;;;;;;;;;;;
14.283333;-14.783333;Ndiayene Lour;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-14.8;Koum Koum;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-14.8;Kounkoun;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-14.8;Koung Koung;;;;;;;;;;;;;;;;;;;;;;;;;;
14.383333;-14.716667;Ribo Moussa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.383333;-14.716667;Ribo;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-14.75;Doubel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-14.75;Ribo Kodioli;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-14.75;Ribo Kodiole;;;;;;;;;;;;;;;;;;;;;;;;;;
14.433333;-14.8;Damadji;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.416667;Nganda;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.416667;Sinntiou Dimbe;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.416667;Sintiou Dimbe;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-15.416667;Mounavara;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.416667;Maka Handalla;;;;;;;;;;;;;;;;;;;;;;;;;;
13.883333;-15.4;Medina;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.383333;Hamdalaye;;;;;;;;;;;;;;;;;;;;;;;;;;
13.833333;-15.366667;Ndankou;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1;-15.383333;Badinde Ba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.116667;-15.383333;Badindin;;;;;;;;;;;;;;;;;;;;;;;;;;
13.166667;-15.416667;Sare Birane;;;;;;;;;;;;;;;;;;;;;;;;;;
13.166667;-15.416667;Sare Birame;;;;;;;;;;;;;;;;;;;;;;;;;;
13.266667;-15.433333;Sare Bokari;;;;;;;;;;;;;;;;;;;;;;;;;;
13.316667;-15.433333;Goubanba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.316667;-15.416667;Faragnima;;;;;;;;;;;;;;;;;;;;;;;;;;
13.316667;-15.383333;Sare Ama Samba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.654167;-15.356111;Soliko;;;;;;;;;;;;;;;;;;;;;;;;;;
12.6675;-15.364444;Santadian;;;;;;;;;;;;;;;;;;;;;;;;;;
12.736667;-15.359167;Foret du Balmadou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.736667;-15.359167;Foret Classee du Balmadou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.677222;-15.304444;Sare Diao;;;;;;;;;;;;;;;;;;;;;;;;;;
12.688056;-15.310556;Banbadala;;;;;;;;;;;;;;;;;;;;;;;;;;
12.7;-15.316667;Malifara Brassou;;;;;;;;;;;;;;;;;;;;;;;;;;
12.699722;-15.295278;Sibidianto;;;;;;;;;;;;;;;;;;;;;;;;;;
12.799722;-15.376111;Koubone;;;;;;;;;;;;;;;;;;;;;;;;;;
12.811389;-15.363333;Diarene;;;;;;;;;;;;;;;;;;;;;;;;;;
12.811389;-15.363333;Diareng;;;;;;;;;;;;;;;;;;;;;;;;;;
12.834444;-15.351667;Keracounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.834444;-15.351667;Kerankounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.834444;-15.351667;Kerakounda;;;;;;;;;;;;;;;;;;;;;;;;;;
12.865833;-15.361111;Mankono Ba;;;;;;;;;;;;;;;;;;;;;;;;;;
12.843333;-15.336111;Katabina;;;;;;;;;;;;;;;;;;;;;;;;;;
12.875;-15.330278;Oudoukar;;;;;;;;;;;;;;;;;;;;;;;;;;
12.853056;-15.288611;Maka;;;;;;;;;;;;;;;;;;;;;;;;;;
12.877222;-15.299722;Marandan;;;;;;;;;;;;;;;;;;;;;;;;;;
14.366667;-15.75;Mbos;;;;;;;;;;;;;;;;;;;;;;;;;;
14.366667;-15.75;Mboss;;;;;;;;;;;;;;;;;;;;;;;;;;
14.4;-15.766667;Samba;;;;;;;;;;;;;;;;;;;;;;;;;;
14.4;-15.75;Aye Noumad;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-15.766667;Diatmel Moussa;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-15.766667;Diackme;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-15.766667;Diatmel Dam;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-15.766667;Dienme;;;;;;;;;;;;;;;;;;;;;;;;;;
14.45;-15.683333;Panao Serer;;;;;;;;;;;;;;;;;;;;;;;;;;
14.45;-15.666667;Panal Bayar;;;;;;;;;;;;;;;;;;;;;;;;;;
14.45;-15.716667;Panale;;;;;;;;;;;;;;;;;;;;;;;;;;
14.45;-15.716667;Panal;;;;;;;;;;;;;;;;;;;;;;;;;;
14.466667;-15.716667;Dianveli Morsek;;;;;;;;;;;;;;;;;;;;;;;;;;
14.6;-15;Diagoum;;;;;;;;;;;;;;;;;;;;;;;;;;
14.583333;-14.983333;Dan Tiadi;;;;;;;;;;;;;;;;;;;;;;;;;;
14.45;-15;Reserve Sylvo-Pastorale du Sine-Saloum;;;;;;;;;;;;;;;;;;;;;;;;;;
14.416667;-14.633333;Diaorel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.45;-14.633333;Petel;;;;;;;;;;;;;;;;;;;;;;;;;;
14.366667;-14.633333;Mana;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-14.583333;Boussoura;;;;;;;;;;;;;;;;;;;;;;;;;;
14.083333;-14.583333;Ndam;;;;;;;;;;;;;;;;;;;;;;;;;;
14;-14.6;Sare Sadio;;;;;;;;;;;;;;;;;;;;;;;;;;
13.933333;-14.616667;Foret Classee de Koumpenntoum;;;;;;;;;;;;;;;;;;;;;;;;;;
13.866667;-14.7;Goubi;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-14.833333;Ndangha;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-14.833333;Ndanga;;;;;;;;;;;;;;;;;;;;;;;;;;
13.8;-14.8;Kaba;;;;;;;;;;;;;;;;;;;;;;;;;;
13.816667;-14.766667;Minal;;;;;;;;;;;;;;;;;;;;;;;;;;
