LAT;LONG;FULL_NAME_RO
6.666667;1.533333;Gboto Vodougbé
6.666667;1.533333;Gboto Vodougba
6.666667;1.533333;Esè Zogbedji
6.683333;1.483333;Gboto Koisidamé
6.683333;1.483333;Gboto Koissidamé
6.666667;1.5;Gboto Assigamé
6.666667;1.5;Gboto Asigamé
9.416667;.633333;Boukoukpanbé
10.183333;.433333;Boukou
9.9;1.4;Boukoï
7.583333;.583333;Bouka
9.916667;.616667;Bouhori
6.283333;1.7;Tagbamé
9.133333;.633333;Bossé
9.7;.666667;Borokpindo
8.216667;1.55;Borobodji
9.533333;.6;Borbogou
10.683333;.133333;Bopaké
10.033333;1.216667;Bontan
7.366667;1.133333;Bonodoko
10.616667;.433333;Bonkoun
6.75;1.6;Lac Alago
6.3;1.6;Akwéta Kpégan
6.466667;1.616667;Akwadoudjé
7.516667;.6;Akroa
7.8;.9;Akpoué
9.933333;.95;Akpontè
9.116667;1.366667;Akpodé
6.883333;.766667;Akplolowogboé
6.633333;1.5;Kplagassou Kopé
6.633333;1.5;Akplagasou Kopé
6.633333;1.5;Akplagassoukopé
7;1.216667;Nébléchi
8.583333;1.2;Ndoyafé
8.583333;1.2;Ndoiafe
10.9;.1;Nayeng
10.483333;.166667;Nayargou
9.616667;.633333;Nawaré
9.55;.316667;Nawaré
9.733333;.833333;Nawallo
10.466667;.483333;Nawakassou
10.75;.283333;Kounkouaté
10.833333;.066667;Kounkongbane
10.833333;.05;Kounkong
10.65;.3;Kounkoloné
10.666667;.25;Kounkogué
8.6;1.533333;Kounkao
7.666667;.8;Kouniohou
7.666667;.8;Kougnohou
6.55;1.2;Kouni
9.75;.566667;Kouni
9.75;.566667;Kúge
9.75;.566667;Kuni
8.966667;1.166667;Périgué
10.733333;.416667;Péoungou
9.35;.716667;Pennsaka
9.35;.716667;Pensaka
9.183333;.866667;Penpen
9.183333;.866667;Pennpene
10.75;.733333;Pénézeil
6.5;1.333333;Région Maritime
8.016667;.633333;Chutes Maria
7.4;1.083333;Mapa
9.933333;.833333;Mantintéléo
9.9;.766667;Manta
9.55;.65;Manniédo
9.566667;.7;Manka
10.35;.433333;Maniadjoti
10.35;.433333;Manja
10.35;.433333;Manya
8.016667;1.4;Mangouasi
8.016667;1.4;Mangouassi
10.359167;.470833;Nsara
10.359167;.470833;Sanssané-Mango
10.359167;.470833;Sansanné-Mango
10.359167;.470833;Sansane-Mangu
10.359167;.470833;N’Zara
10.359167;.470833;Mango
9.266667;.933333;Manébordé
9.983333;.9;Mandouta
10.85;.816667;Mandouri
7.266667;1.533333;Klitou
8.75;.683333;Chutes Kling
7.1;1.5;Klikou
6.55;1.65;Klikamé
6.216667;1.1;Klémé
7.6;.766667;Klabé Ofokpa
7.6;.766667;Klabé Afokpa
7.6;.8;Mont Klabé Dafé
9.766667;.7;Kitoman
6.583333;1.266667;Kitiwé
6.583333;1.266667;Kititoè
6.583333;1.266667;Etávi
9.233333;.533333;Kitéou
9.25;.633333;Kissachiéou
6.983333;1.383333;Kiossoumé
9.15;1.466667;Kion
9.15;1.133333;Kinizao
9.016667;.95;Kindi
9.066667;1.15;Echélo
7.616667;1.116667;Mont Ebena
6.466667;1.566667;Dzogbetoé
7.216667;.783333;Dzogbépimévi
7.216667;.783333;Dzogbépimé
6.616667;1.383333;Zafi
6.616667;1.383333;Dzafi
6.933333;1.25;Yiméni
6.933333;1.25;Dyéményi
6.933333;1.25;Demini
6.933333;1.25;Djémégni
6.933333;1.25;Djémendji
10.016667;1.266667;Dunoa
8.916667;1.2;Dubouidé
6.455278;1.081944;Droukpo
10.233333;.95;Dozo
10.233333;.566667;Doutika
10.633333;.2;Doungou
10.233333;.55;Doungou
7.8;.983333;Doumé
9.333333;1.233333;Forêt Classée de Doumboua
9.6;.583333;Boundido
9.65;.516667;Boundialé
10.75;.35;Boumouan
9.066667;1.283333;Boumbéri
9.7;.483333;Bouman
10.666667;.783333;Bouloubouanga
10.666667;.783333;Kouroubaga
8.35;1.25;Boulou
7.983333;1.45;Boulou
6.4;1.616667;Zogbédji
6.366667;.866667;Avalagbé
6.366667;.866667;Alaogbé
6.366667;.866667;Alagbé
7.683333;1.25;Alamassou
6.633333;.95;Alakpa
6.633333;.95;Alakpa Kopé
7.6;1.133333;Yoro Démadéli
7.566667;1.316667;Yoro
10.3;.8;Yorlé
6.45;1.566667;Yorhonou
7.833333;1.2;Yibouékopé
10.15;.85;Souté
10.116667;.866667;Souté
10.116667;.833333;Souté
10.033333;.916667;Souté
10.15;.6;Soussoubandé
9.966667;1.166667;Mont Sourdo
7.833333;1.1;Sountou Oua
10.733333;.15;Sounsouri
10.7;.216667;Mont Soung
9.6;1.016667;Souma
9.25;1.283333;Soulou
10.85;.616667;Natianbonga
7.933333;1.4;Natchoupa
9.683333;.733333;Natchitipi
9.683333;.733333;Natchitchikpi
9.683333;.733333;Nachitipi
10.866667;.4;Natchioumou
10.866667;.016667;Natcharé
9.4;.583333;Natchamba
9.4;.583333;Natchammba
10.816667;.416667;Nataré
10.816667;.316667;Natala
9.266667;.633333;Natako
10.583333;.15;Mont Nason
10.583333;.15;Mont Nasson
10.716667;.183333;Mont Nassiété
10.716667;.183333;Mont Nasiété
10.566667;.316667;Nassiégou
10.566667;.316667;Nasiégou
10.966667;.016667;Nassantounou
10.966667;.016667;Nasantourou
9.883333;.383333;Napoulou
9.95;.533333;Napoulok
9.95;.533333;Sankpé
9.95;.55;Napotab
10.683333;.366667;Napretango
10.683333;.366667;Naprekango
10.683333;.366667;Napirkang
9.816667;.65;Napimbo
9.816667;.65;Nanpimmbo
9.816667;.65;Napimmbo
10.783333;.216667;Napienbougou
7.133333;.616667;Séblaou
7.833333;.783333;Mont Sébé
9.766667;.733333;Sayagali
7.333333;.85;Namagnan
9.816667;.883333;Koubakou
6.283333;1.583333;Zowola Kpoguédé
6.283333;1.583333;Zowola Kpogere
6.283333;1.583333;Seluga
6.283333;1.583333;Zoola Kpoguédé
6.283333;1.583333;Zowla
6.283333;1.583333;Soholo
6.266667;1.583333;Zowolagan
6.266667;1.583333;Zoolagan
6.783333;1.516667;Zouvi
6.566667;1.45;Zoumé
6.45;1.616667;Zotchi Kpota
6.45;1.616667;Kpota Kopé
6.416667;1.6;Zooti Segbedji
6.416667;1.616667;Zooti
6.566667;.9;Zongo
6.35;1.716667;Zongo
6.316667;1.616667;Gan Kopé
9.316667;1.35;Mont Sisoubaou
8.566667;1.266667;Siri
9.716667;1.283333;Siou Kawa
9.716667;1.283333;Kaoua
9.716667;1.283333;Kaua
9.816667;1.183333;Sioudouga
9.866667;1.216667;Fermes de Siou
10.95;.016667;Sintodi
10.583333;.633333;Sintéri
10.333333;.65;Sindia
7.95;1.116667;Simkokikopé
6.633333;1.266667;Simané
10.5;.566667;Kountienga
10.5;.566667;Silébonga
10.5;.566667;Silébongo
6.633333;1.583333;Sika Kondji
9.75;.866667;Chutes de la Kara
9.75;.866667;Cascade de Sika
6.266667;1.616667;Sigbéwé
10.65;.166667;Sidjitré
10.05;.716667;Nangoua Nangré
9.616667;.6;Namoumboul
9.9;.566667;Namouk
10.916667;.233333;Namongou
9.266667;.533333;Namo
10.5;.533333;Namiélé
10.5;.533333;Sangabré
10.066667;.966667;Nammboyo
10.066667;.966667;Namboyo
10.816667;.483333;Namatougou
9.483333;.583333;Namanjo
10.95;.133333;Namandouba
9.466667;.283333;Kukub
9.466667;.283333;Koupou
9.466667;.283333;Koukpam
9.466667;.283333;Kupon
9.466667;.283333;Koukbon
9.466667;.283333;Koukpan
9.466667;.283333;Kupone
10.1;1.083333;Koukouo Tougou
9.916667;1.333333;Koukoun
9.733333;1.266667;Koukoudé
10.266667;.383333;Konkombu
10.266667;.383333;Koukombou
10.266667;.383333;Kunkumbu
10.3;.4;Koukommbou
10.3;.4;Koukombou
9.216667;1.083333;Kouka
9.083333;1.416667;Adjéouro
6.55;1.533333;Adjégnio Kopé
6.55;1.533333;Djényo Kopé
6.55;1.533333;Adjényokopé
9.2;1.416667;Adjeïdé
9.2;1.416667;Kirikri
9.2;1.416667;Adjkrédé
9.2;1.416667;Kri-Kri
9.2;1.416667;Kjirkjiri
9.2;1.416667;Kyiridyiri
6.9;1.6;Rapides d’ Adjarala
7.483333;1.6;Adjanouhoué
7.55;1.083333;Adjan
7.016667;1.466667;Adjakpohoué
6.466667;.816667;Ajiakpékopé
6.466667;.816667;Adjakpékopé
6.783333;1.516667;Adjakopé
9.933333;1.016667;Adjaïté
7.483333;.916667;Adjahoun
6.6;.8;Azyabou Kopé
6.6;.8;Adjaboukopé
6.6;.8;Yaboukopé
7.516667;1.016667;Adiva
8.233333;.983333;Adiougbé
6.533333;.766667;Adiemasi Kopé
6.533333;.766667;Adiémassikopé
6.366667;1.6;Togomé
6.366667;1.6;Adidogomé
7.516667;1.316667;Toïgbokopé
7.516667;1.316667;Toigbekopé
7.9;1.066667;Toïgbo
6.9;.783333;Tohoum
9.166667;1.05;Tohingdou
9.833333;.7;Toguène
9.833333;.7;Toguèn
10.25;.616667;Togourka
10.983333;.033333;Pagué
10.066667;.733333;Pagou
7.416667;1.016667;Padoumé
10.683333;.316667;Padouane
10.233333;.433333;Padori
10.9;.216667;Padjou
9.8;1.183333;Padébé
9.516667;.316667;Paboualé
7.55;.716667;Ové
7.183333;.816667;Lokopé
7.583333;.65;Létobé
10.65;.766667;Kébiaga
7.416667;.783333;Mont Kbobéto
10.3;.816667;Kazayouadé
10.3;.816667;Oupkopouo
9.133333;1.483333;Kazalé
8.433333;1.083333;Kazaboua
8.433333;1.083333;Kasaboua
8.416667;1.233333;Kaza
7.2;.8;Kayikopé
9.35;1.016667;Mont Kayabou
9.533333;1.15;Kawawao
9.6;1.016667;Kaoua
9.6;1.016667;Kawa
6.616667;.85;Koudassi
6.616667;.85;Koudasi
10.85;-.016667;Koudakou
9.583333;.566667;Koudaboubou
6.516667;.833333;Gbomé
6.65;.783333;Gbo Kopé
6.65;.783333;Bokopé
6.983333;1.5;Gbohoulévédji
6.933333;1.533333;Gbohoulé
7.133333;1.55;Gbogbo
6.866667;1.366667;Gbinoukopé
10.533333;.533333;Gbinba
7.316667;.65;Gbewoaya
7.316667;.65;Mont Gbéouhoaya
7.483333;1.166667;Gbémaho
8.116667;1.566667;Mont Gbeloum
7.716667;.95;Béko
7.716667;.95;Gbékon
7.55;1.15;Gbécon
7.55;1.15;Gbékon
10.083333;.8;Bondi Kiti
7.65;.616667;Mont Bomoudi
10.766667;.166667;Bomouank
9.216667;1.416667;Bomboua
9.283333;1.4;Bomboua
9.933333;.583333;Bommbonagui
9.933333;.583333;Bombonagui
6.816667;.633333;Bolomegblé
9.316667;1.233333;Bola
6.616667;1.133333;Bokokopé
7.25;1.6;Bokohoé
6.366667;1.566667;Boko
7.583333;1.216667;Boko
9.2;1.133333;Bojonk
7.666667;.7;Boinkéré
10.75;.566667;Boilougou
9.65;1.316667;Bohoun
6.983333;1.066667;Bogokopé
6.933333;1.066667;Bogokopé
9.616667;.966667;Akinda
7.733333;.833333;Akiafé
6.55;.866667;Aki
6.55;.866667;Atti
9.25;.983333;Akéta
6.75;.966667;Aké
7;.65;Akatsé
9.383333;1.15;Akatédé
6.916667;1.433333;Akatébohom
7.916667;1.183333;Akapokopé
7.833333;1.083333;Akapokopé
7.083333;1.1;Akalokopé
6.35;1.6;Akakpo Kopé
6.516667;.9;Akakpoé
6.516667;.9;Akakblé
9.866667;1.166667;Akakalé
9.5;.483333;Wéripi
10.066667;1.016667;Wenngou
10.066667;1.016667;Wengou
6.95;1.3;Wédémé
8.116667;1.266667;Wazourou
9.483333;1.083333;Waya
9.816667;.6;Namab
9.816667;.6;Namalo
10.183333;.483333;Nalongbani
8.033333;1.183333;Nalomi
10.05;.55;Naloba
10.933333;.366667;Naloaté
10.766667;.25;Naloague
10.2;.45;Nalini
10.783333;.533333;Naliénou
10.033333;.45;Nali
9.95;.95;Nalématé
10.85;.1;Nakre
9.616667;.833333;Nakpaté
10.766667;.083333;Nakpabak
10.6;.1;Mont Nakouok
6.883333;.783333;Ibo
6.883333;.783333;Agou Iboé
9.483333;1.35;Agougou
6.233333;1.216667;Agouévé
6.75;.833333;Agoué
6.75;.833333;Agoué Kopé
9.333333;1.133333;Agouébou
10.083333;1.1;Kouatié
7.7;.683333;Kouaro
10.983333;.2;Kouanhou
9.433333;.733333;Kouangan
7.783333;1.166667;Kouakouaho
7.783333;1.166667;Kouakouabo
7.2;.916667;Kouakopé
7.05;.833333;Kouakéta
10.133333;1.116667;Kouadangou
10.966667;.233333;Kotouri
8.1;1.616667;Kotongbo
7.416667;1.166667;Kotokopé
9.683333;.416667;Kotatéou
7.733333;.783333;Kotaro
7.5;1.15;Kossikopé
6.666667;.666667;Kosi Kopé
6.666667;.666667;Kossikopé
9.033333;.633333;Gangan
9.366667;1.333333;Gandé
7.3;1.483333;Ganavé
7.3;1.483333;Ganavé
6.383333;1.75;Ganavé
6.716667;1.15;Gamégblé
7.733333;1.066667;Gamé
7.266667;1.5;Gamé
6.716667;1.183333;Gamarhé
6.716667;1.183333;Gamahé
10.833333;.4;Galé
7.633333;1.25;Gakopé
7.216667;.916667;Gaïbo
6.833333;.75;Gadjawoukpé
6.333333;1.6;Gabyan Doumé
8.433333;1.033333;Bondjondé
8.433333;1.033333;Bodjondé
8.083333;1.516667;Bodié
10.016667;1.05;Binguélan
9.25;1.383333;Bingla
9.55;.783333;Bindiba
9.233333;.766667;Binaparba
9.25;.766667;Binanoualiba
10;1.266667;Ounou
10;1.266667;Binah
10;1.266667;Akolé
10;1.266667;Kouiyao
11.133333;-.266667;Bimpélégou
11.133333;-.266667;Kulupielegu
11.133333;-.266667;Kulpoliga River
11.133333;-.266667;Kulupielegou
11.133333;-.266667;Kolorélogo Rivière
11.133333;-.266667;Kouloupiélégou Rivière
11.133333;-.266667;Kulapalogo
11.133333;-.266667;Kouloupiélégou
9.566667;1.15;Bilimbao
8.033333;1.6;Akakahonhon
7.816667;1.116667;Akabasim
7.816667;1.116667;Akabazim
7.933333;1.05;Akaba Kabrè
7.933333;1.05;Akabacabrais
7.933333;1.05;Akabakabrais
7.016667;.783333;Aka
6.166667;1.083333;Aka
10.066667;.966667;Ajaika
7.683333;1.216667;Aïnakopé
7.6;.933333;Aïna
7.45;1.05;Aiaokopé
10.683333;.65;Yérobouang
10.75;.25;Yérangué
8.166667;1.033333;Yéoum
9.066667;1.5;Yène
8.133333;1;Yéloum
8.1;.983333;Yéloum
8.183333;.65;Jege
8.183333;.65;Yégué
8.05;1.383333;Yébou Yébou
8.05;1.383333;Jébou-Jébou
10.733333;.25;Yayago
10.1;.683333;Yaya
7.666667;1.166667;Agouné
7.9;.65;Sassa
10.85;.766667;Sasiaga
10.4;.583333;Saranbondi
7.083333;1.166667;Saramakopé
7.433333;1.266667;Saragamada
9.45;.816667;Sara
9.533333;.4;Sapounoumbo
9.883333;.633333;Saponé
6.383333;1.533333;Sapémé
10.133333;.533333;Togou
6.833333;1.533333;Forêt Classée de Togodo-Sud
6.333333;1.583333;Togodo
6.333333;1.583333;Togodo Azimaglé
7.433333;.933333;Togodo
7.433333;.933333;Todogo
7.416667;.666667;Akwapim-Togo Ranges
7.416667;.666667;Togo Range
7.416667;.666667;Togo Mountains
7.416667;.666667;Chaîne du Togo
10.966667;.516667;Campement du Togo
7.133333;.8;Toglo
6.216667;1.583333;Togbé Sokou
10.783333;.25;Pana Kounkogo
10.816667;.35;Djapiengou
10.766667;.35;Djapiengou
7.1;1.283333;Djiapatakopé
7.1;1.283333;Djapatakopé
6.233333;1.566667;Djankasé
6.233333;1.566667;Djankassé
7.2;.75;Djanipé
9.4;1.166667;Djanguéla
9.383333;1.316667;Djandjé
7.766667;.633333;Mont Djandi
6.866667;1.116667;Lokokpé
6.616667;1;Lokodopé
6.433333;1.583333;Logové
6.4;1.7;Logossou Kondji
6.4;1.7;Logosou Kondji
10.916667;.066667;Logodé
6.383333;1.5;Logoba
6.3;1.633333;Atikpo Kopé
6.3;1.633333;Atikpo
6.483333;.8;Ablamé
6.983333;1.133333;Abissoukopé
6.583333;1.266667;Abidué
7.366667;1.15;Abéssankopé
7.25;1.016667;Abédinékopé
8.666667;1.35;Forêt Classée Abdoulaye
6.216667;1.533333;Batékopé
6.216667;1.533333;Abati Kopé
7.733333;1.216667;Abassakopé
9.483333;1.316667;Aban
6.816667;.616667;Kavou
7.583333;.583333;Kavilou
6.916667;1.583333;Rapides de Katong
7.366667;1.616667;Katomé
7.366667;1.616667;Katemé
7.466667;1.2;Katolé
10.633333;-.05;Nabrouk
9.5;.383333;Nabouni
9.483333;.616667;Naboum
10.15;.816667;Nabulgu
10.15;.816667;Naboulgou
9.65;.65;Naboukor
10.283333;.45;Nabouakou
9.733333;.5;Nabouab
10.9;.033333;Nabogban
9.733333;.4;Nabib
10.733333;.316667;Nabangou
10.766667;.35;Nabangou
10.066667;.466667;Nababounsa
7.566667;.9;Iabé
7.566667;.9;Yabé
10.033333;.883333;Komité
9.166667;1.416667;Kominidè
7.133333;1.266667;Komé
7.833333;1.216667;Kombakopé
10.366667;.483333;Komandouti
8.95;1.3;Kolowaré
9.783333;1.25;Koloum
7.45;1.3;Koloukopé
7.866667;.666667;Mont Kolou
7.866667;.666667;Mont Koulou
10.616667;.133333;Gabouan
10.883333;.066667;Gabongbong
9.016667;.916667;Wassi
9;1.25;Wassara Bo
10.216667;.516667;Wapoti
9.566667;.433333;Wapammbouni
9.566667;.433333;Wapambouni
10.866667;.266667;Sidiki
9.266667;.683333;Sichalébé
9.816667;.4;Sibihou
6.283333;1.716667;Sivamé
6.283333;1.716667;Sibamé
9.816667;1.05;Mont Siambénou
6.216667;1.516667;Séwati
6.216667;1.516667;Séouatchikopé
7.116667;1.266667;Séva
6.516667;1.066667;Flemouvé
6.516667;1.066667;Flélouvé
9.666667;1.333333;Bili
10.833333;.35;Bilagué
9.55;.366667;Bikpandib
9.55;.366667;Pikpandib
9.7;.45;Bikpadiab
9.4;.6;Bikammbommbé
9.4;.6;Bikambonbé
9.4;.6;Bikambombé
6.566667;.766667;Agoudouvou
6.4;1;Agoudja Badja
6.4;1;Agoudja
6.4;1;Agoudiabadja
7.766667;1.066667;Agoudévé
7.566667;1.083333;Agoudévé
9.016667;.833333;Agou
9.016667;.833333;Agpu
7.216667;1.216667;Agoto
6.833333;1.35;Agoto
6.65;.883333;Agotimé
6.516667;1;Agotimé
7.25;.8;Agoté
6.983333;.983333;Agorké
8.816667;1.083333;Yaré Yaré
9.8;.45;Yapoutando
8.866667;1.083333;Yaokopé
7.516667;1.033333;Yaokopé
10.766667;.6;Yanobouanga
10.6;.066667;Saon
6.933333;1.05;Santo
10.766667;.6;Sansargou
9.416667;.616667;Sansalé
9.266667;.683333;Sanpalé
7.85;.883333;Sanoubi
10.983333;.766667;Mont Sanoreyaliéri
10.95;.65;Sankouali
7.833333;1.183333;Djanbassoukopé
10.716667;.366667;Djanbangou
6.666667;1.233333;Avédjé
7.116667;.866667;Avébadié
9.083333;1.266667;Avadadé
6.416667;1.666667;Atitogon
6.416667;1.666667;Atitogo
6.416667;1.666667;Attitogon
8.1;1.366667;Attia
6.733333;.95;Atsoglokopé
6.766667;1.55;Atouikondji
7.433333;1.583333;Abalo Kpélé
7.516667;1.4;Abalokopé
6.983333;1.133333;Abalakopé
7.466667;1.3;Abagatchi
10.016667;1.216667;Tiérébo
9.516667;.416667;Tiépakdo
8.283333;1.6;Tientioubéssa
10.9;.383333;Tienbiengou
9.25;1;Tieguebesi
8.183333;.8;Tioufouma
8.183333;.8;Tiéfouma
9.966667;1;Tibone
7.866667;.633333;Mont Tibabéné
6.933333;1.316667;Tiavé
9.883333;.933333;Tiassidé
9.616667;.816667;Tiarko
9.616667;.816667;Tianko
9.983333;.75;Tiarao
10.233333;.866667;Tiankouéné
9.55;1.016667;Mont Tiangbadasse
9.866667;1.083333;Mont Tianganao
10.216667;.4;Tiandé
10.583333;.583333;Tianaka
9.833333;.433333;Tiambilibi
7.6;1;Oubo
10.983333;.416667;Oubiaro
6.516667;1.55;Ouatchidomé
6.516667;1.55;Ouatchigomé
6.516667;1.55;Watigomé
7.433333;1.083333;Wapa
7.433333;1.083333;Ouapa
7.5;.683333;Forêt de Oua Oua
7.95;1.033333;Wawa
7.95;1.033333;Vava
7.95;1.033333;Oua Oua
7.2;1.533333;Oualimé
7.7;1.066667;Ouali
7.466667;.666667;Mont Otsona
7.55;.616667;Mont Otodja
7.8;.133333;Morle
7.8;.133333;Moal
7.8;.133333;Maol
7.8;.133333;Le Oti
7.8;.133333;Lemu?le
7.8;.133333;Oti
7.8;.133333;Oti
7.8;.133333;Banjeri
7.8;.133333;Moale
7.8;.133333;L’Oti
7.8;.133333;Ilé
7.8;.133333;Maole
7.8;.966667;Mont Otché
7.583333;.7;Otandjobo
7.666667;.983333;Otadi
7.316667;1.05;Oronka
9.033333;1.433333;Opa
7.6;.666667;Forêt d’ Oougoglo
10.866667;.666667;Naani
10.766667;.75;Naabouanga
10.95;.1;Mpoussa
10.95;.1;Mpousa
7.233333;1.5;Konouga
10.533333;.533333;Konkonboun
11;.133333;Konkon
6.483333;.833333;Flakodzi
6.483333;.833333;Fyakodji
6.716667;.966667;Fragadouya
6.716667;.966667;Fagadué
9.9;.75;Fouléo
9.35;1.2;Foulenda
10.6;.733333;Foulékoinga
9.033333;1.116667;Foulandi
9.35;.6;Bijobébé
9.766667;1.05;Bihini
6.633333;1.016667;Bidoemé
6.633333;1.016667;Biduimé
7.066667;1.133333;Bidokékopé
10.65;.333333;Bidjanga
9.583333;.4;Bidjabé
9.583333;.4;Bitjabé
9.316667;.583333;Bidjabé
9.316667;.583333;Bityaba
9.316667;.583333;Bitjaba
9.316667;.583333;Bitjabe
9.95;.616667;Bibindo
10.8;.566667;Biakou
9.483333;.983333;Bia
10.016667;.45;Kakouabou
9.183333;1.05;Kakoimarazi
7.383333;.65;Kakodjisokétou
9.25;1.016667;Kakiodemboua
7.766667;.716667;Kakalo
9.633333;.75;Kaka
9.316667;1.316667;Kajalawa
9.783333;1.316667;Kagnissi
9.783333;1.316667;Kagnisi
9.166667;1.183333;Kagnalo
7.483333;1.183333;Kafalouka
6.516667;1;Kaédo
6.516667;1;Kodio
9.383333;1.283333;Kadra
9.9;.416667;Kadogou
7.35;1.283333;Kadjokopé
7.833333;.65;Kadjogna
7.816667;.983333;Kadjafé
9.2;.633333;Kadio
9.783333;.65;Diangouyadou
9.666667;.5;Djépil
9.666667;.5;Diampélé
9.666667;.5;Diammpélé
10.6;.25;Diamoubon
9.716667;.35;Diamboun
10.683333;.166667;Mont Diamarok
10.85;.133333;Mont Diamarée
9.75;.516667;Diakpanion
6.5;.983333;Diakopé
6.566667;.783333;Diadoukopé
9.85;.366667;Diadiaba
10.35;.766667;Diabouri
9.933333;.45;Diabougou
9.933333;.45;Diabogou
9.85;.633333;Diabirdo
6.866667;1.383333;Déwé
9.7;1.283333;Dewa
7.5;1.616667;Dévé
6.616667;1.133333;Dévé
6.616667;1.566667;Assou Kondji
6.616667;1.566667;Asou Kondji
6.433333;1.616667;Atou Kondji
6.433333;1.616667;Asou Kondji
6.433333;1.616667;Assou Kondji
6.216667;1.55;Asou Kondji
6.216667;1.55;Assou Kondji
8.05;1.483333;Assolakpo
7.816667;.65;Assokosaka
7.05;.633333;Mont Assogbato
7.083333;1.133333;Assogbakopé
9.8;1.266667;Assiré
9.8;1.266667;Asiré
7.133333;.7;Forêt Classée d’ Assime
6.516667;1.2;Assénoukopé
6.516667;1.2;Asénou Kopé
6.516667;1.2;Héti Kopé
10.35;.516667;Tchiri
9.983333;1.266667;Tchiou Tchiou
9.416667;.85;Tchiorgo
7.016667;1.133333;Tchikoé
7.3;1.566667;Tchihémé
7.3;1.566667;Tchiémé
9.1;1.066667;Tchiangué
9.55;.283333;Tchialè
9.016667;1.483333;Tchembou
9.516667;.433333;Infalébou
9.066667;.733333;Inchantommboun
9.066667;.733333;Inchantomboun
9.266667;.583333;Inaré
7.383333;.966667;Inafoukououlo
9.683333;.533333;Immoudo
7.283333;.65;Illigo
7.35;.65;Illabili
9.333333;1.016667;Tchambo
9.333333;1.016667;Tchambao
10.166667;.816667;Tchammbaga
10.166667;.816667;Tchambaga
9.016667;1.366667;Périmètre de Reboisement de Tchamba
9.1;1.1;Tchamoa
9.1;1.1;Tchamao
9.1;1.1;Tachanao
8.933333;1.116667;Tchalo
8.933333;1.116667;Tsohalo
8.933333;1.116667;Tschalo
8.933333;1.116667;Chalo
9.6;1.033333;Tchakou
6.533333;1.366667;Tchekpo Dédékpoé
6.533333;1.366667;Tchekpo
6.5;1.366667;Tchekpo Anagani
6.5;1.366667;Anagali
8.183333;1.35;Tchékita
8.433333;.983333;Tchébébé
6.45;1.166667;Ttchati
6.45;1.166667;Tchati
7.533333;1.25;Adolokopé
9.333333;.55;Pebadjibé
9.333333;1.15;Djimdé
9.216667;.633333;Kan
9.383333;.666667;Kali
9.783333;.616667;Békando
7.716667;.716667;Batéo
7.716667;.716667;Baféo
6.566667;1.016667;Anazivé
10.85;.166667;Boumouang
9.7;.966667;Yaouté
8.833333;1.516667;Koussountou
10.166667;.6;Namouté
7.833333;.666667;Sansanfon
9.166667;1.3;Mont Dukom
7.55;.783333;Doumé
7.166667;1.116667;Lémokopé
7.183333;1.516667;Ouali
7.066667;1.6;Tchikoué
7.4;1.533333;Sodogacopé
7.4;1.533333;Sodogakopé
9.45;.616667;Bitankpan
6.366667;1.566667;Wo-Kutime
6.366667;1.566667;Wo Kotine
6.366667;1.566667;Vo Koutimé
6.366667;1.566667;Wo Koutime
9.7;1.333333;Kadianga
9.683333;.9;Pabouté
7.85;.866667;Azigo
8.6;.466667;Mon
8.6;.466667;Moa
8.6;.466667;Mao
9.366667;1.316667;Kolo
6.533333;1.216667;Péglidji
7.116667;1.55;Adjaradomé Adjarado
9.866667;1.016667;Adiaodé
6.8;.75;Togoto
6.733333;.916667;Avedio
6.733333;.916667;Avédjé
6.966667;1.016667;Forêt Classée de Haho-Baloé
6.966667;1.016667;Forêt Classée de Haho-Baloué
6.983333;1.316667;Goédékopé
7.25;1.016667;Gnaoulou
7.4;1.1;Amouakpa
9.366667;1.316667;Boubouna
9.383333;1.116667;Tchouboua
7.366667;1.183333;Aroukakopé
7.116667;1.083333;Apakpakpekopé
6.283333;1.566667;Hounlokoué
6.283333;1.566667;Hounlokwé
7.066667;1.6;Aglamarhoé
7.6;1.1;Kanokopé
10.1;.716667;Kankangbé
9.666667;1.05;Kpossoli
9.666667;1.05;Katolou
9.666667;1.05;Kposoli
9.933333;.983333;Tapouta
9.933333;.983333;Tapounte
6.5;1.583333;Nyinoumé
10.716667;.116667;Moné
